filename,label,header_length,file_size_kb,file_type,text_preview,num_pages,is_encrypted,pdf_version,has_javascript,has_embedded_files,has_openaction,has_launch
2c5a2c72b7a3448fab1ff1266874e5ca45f82ae7bcdf1a38db3c5726cbe2d494,malicious,1024,9.18,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2c5b1b3c0d316aab2f0b3258b14d91237cda68d8faafc00eeed1df8d1502c5b1,malicious,1024,7.99,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2c5d3cadf433a1a7a4d8ee3abdf814b0bfd61a6ead4248d36a59e260be65e399,malicious,1024,9.51,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2c66c122285754b3b3d315c5dcfda55f7b8106c3605cabed6649b187d3a19dd6,malicious,1024,8.05,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2c6e13540738e25312e1d765fdf2ae62204fc6bc41ea9cd53df4921045589f20,malicious,1024,459.25,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2c702f7e217f351d81b650d007288aec1ccbbd91e9f674c511f75afb449ccbd2,malicious,1024,8.79,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2c705973588a2c9484e2397af20d2b60b6af7515fd11a35d259230177774b1f3,malicious,1024,37.08,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2c737ee2afe2b7770954c922c215d911c3b6c2385430c6ded4af56a9011ffb6e,malicious,1024,14.69,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2c763fe52be0cb8665dde82070fc96d2731c836e9ff7935c642ef0bc020ab711,malicious,1024,14.61,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2c7854ac588286f8bcb95827b01196a20b2169884dc26613fab4176b6d4e1dc4,malicious,1024,93.06,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2c78c55b753edac7aa4a6e4e20e011d6153f617ec1ee651fd5fecc5abab81eae,malicious,1024,7.59,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2c7a8ad003426f34940951e7e65b7feadccb52f55b4313b57ee1eec51310df48,malicious,1024,12.9,unknown,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2c7f767eb4dd04252191ba0bc28ebdc2946cf43eed028c560400933407b461d2,malicious,1024,14.75,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
2c88a62afa0755cf58adcaf29fb195ca828b18abd0a2c0f59fe7efd6e0ce9611,malicious,1024,76.36,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
2ca12952d861ebabaff2e2c110614fe44e2efa29b1cadca73eb1ee3db00606a7,malicious,1024,15.77,unknown,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
2cb91f97acde8c80d4064aba4403852143e03d8bdb208838b3ca4c9c49fd5986,malicious,1024,9.38,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2cbe7aa8e754810d4ced6277cf2dd6325e8f1968a508cd2706482fd4ee691736,malicious,1024,1.85,unknown,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2cbf6984da9e7b5ca24308227920c905e8aa65ebb5c293c35d889bc8983ceee1,malicious,1024,289.4,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2cc103766c14bf1d7f24bf7fb4630492f4d96136c5c66786cd2098481d065bff,malicious,1024,8.01,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2cc47c8f76cfd208ce6891be6e3b02c417efa3f50abda36068ffad12e1c3fac1,malicious,1024,14.61,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2cd06529764aff5d24d1e8d16e5166dd5536e8bec96a44349c5764ffa3b0ecfc,malicious,1024,9.35,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2cd52a56daaf51cfa3c9e5bd3e835eb31e24bb4746fad9605c56d56fda782773,malicious,1024,16.86,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2ce04d190ddd97e0452669d4db173ff73a393f152360f4a2d715442052f3eb65,malicious,1024,7.82,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2ce277be388d42ea22d3be831b33b0c0e5eab96fdd54b61b462b479fdd424344,malicious,1024,15.21,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2cea6015782841fd5d452c3e2f40df02aca29bf8e82a9704bdbf4a4e96b7e897,malicious,1024,5.37,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2cf04ab1f77749969bd5bdc97f25beef7698cc4d98815a33a3147f7f3fabdbcd,malicious,1024,15.74,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2cf4e79b8cd9c1fa3efb9434d830e21f8a70be2f14dcff74e2975d3e45ef9975,malicious,1024,14.76,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2cf5fed40feacbec3a8aab0e3d663bd4c9e0cb3e222570de7c04eba2722458da,malicious,1024,9.39,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2cf9ea936754de36847878a3801b0113057efe195bd2dc4419a72836caabc591,malicious,1024,76.73,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
2cfc542163f40868efc2a0b9ab71dda20112af38cd36666533116f9bec7373dc,malicious,1024,3.04,unknown,,0.0,0.0,,0.0,0.0,0.0,0.0
2d184dfd5f072f72455846bee7c7671d1d25c93a18f15086d83522f86bec217c,malicious,1024,16.62,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d1cdb53ddf21daba70427dfba4efda820bd3cedaf1bd6676dea74fadcc0f8a0,malicious,1024,25.93,unknown,,0.0,0.0,,0.0,0.0,0.0,0.0
2d1e4200fd87c79300db6b05fd45c775daa6b77a96751994def5858680da80d7,malicious,1024,8.49,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d1f1b4ca2597f3c121a6511123527d833415dd5b1af31459f1907e37e00b39a,malicious,1024,114.77,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
2d2151674934d1e2fe9b945415f9da622635757e88ed27a23c9afac73fd4fcea,malicious,1024,17.51,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d2ce6a54dedd97e1e873223a15fd2926c2a5c4dd9a7b88d60a02a3c56331526,malicious,1024,10.47,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
2d2f08ba837f0888d13a64a61daee3d2b7146df0c5691248342bd417a82f657e,malicious,1024,9.17,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2d368c8f98e96ea8536a1718913c8874123df4077b2b0fbe03cd92ab8af2b9f3,malicious,1024,7.97,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d37291d3f9e8f7dea6fbbdfdfd75e47c846cebd95511ba89db3fc0110395831,malicious,1024,289.41,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2d3766499d5bb8acb0ded9e22bd8695dac6c550cb3a814c84d926b1ff5669444,malicious,1024,12.05,unknown,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2d37b0bb1971a0d3c020d3b0f52fd22fa5a69a7e44b5a0b3986756412abe9d97,malicious,1024,9.22,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d3a05e3261b46650ab1b29f23276d1f6a7f8581f59afa4a9c2778ec8aab806b,malicious,1024,5.97,unknown,,1.0,0.0,1.1,0.0,0.0,0.0,0.0
2d432e9bd7bf85bec28e0a83352f22d912fad5916401a4d2c9f53f57fb0ec78d,malicious,1024,15.3,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d4e9b37fca540bf96c6e0e7bce1857b2d2062e6c8992b1e932bcf6826a97b96,malicious,1024,5.76,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
2d5dfe985a8fd7c63b6390f34bf79b29d00dbd409e3c0b5fec413aabd3b68c3f,malicious,1024,9.48,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d6556f1f7896bb4b969cf778ba28618e7700e7ae928af49b9a6e869855bf5a4,malicious,1024,809.32,unknown,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
2d6ae4dfd545dd696c5e88af883a82c798b9f95117f9926aa85b2fd7f56640a7,malicious,1024,12.14,unknown,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2d6c99f4f4478169964d59c7482e1d326fff73ad96db248b6459e72eedcf7caf,malicious,1024,8.0,unknown,,0.0,0.0,,0.0,0.0,0.0,0.0
2d707c35122641cd1b607c8ebfa368ed316362ae04c9b0919fcd69dda8c3d5cd,malicious,1024,9.41,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d730f72d8584fff153113ce4b8fb8e95113cf18af50161e7bdbb3bcb85a4e49,malicious,1024,9.38,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d7c05a98320ce7101ee72e24e7705ee8b2204975b639d5f1bec198f8a5b02a3,malicious,1024,1066.47,unknown,,116.0,0.0,1.3,0.0,0.0,0.0,0.0
2d81b8329e1e50f20a3be5970a35c543e5f42c98aa2f904503de6f62c6e238a9,malicious,1024,77.41,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2d8364e8798a6a2314dbf01487219327d9b38529d92ffe1403e1d6a9c660e704,malicious,1024,9.32,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d856a6f4eda2e97e671367c52f2b371a9754d30a67eba91993e833479522f47,malicious,1024,9.36,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d8a042d3c9fdd32974615ab329390cda651d4a04ec52e18901a4a555cba5d00,malicious,1024,14.61,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2d8b4dd2ce0d4ec7250a79987d04d984ba8ea0bc6e84349a4fe1ecb21a5a7dee,malicious,1024,111.37,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2d933c5db5de99a2faaeec13a348afb435e0132b49e063ac8f28819654953fc2,malicious,1024,633.73,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d957bdf8fcca9a3d3c41823b85c0bb5fcaa6d33d61a1ee4993caf65c4ca65a4,malicious,1024,8.22,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2d9bd968d518ae846c107715fb3a6b0af063215ded8db80e242c1274f2d0e57f,malicious,1024,9.4,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2dae97669f6c042f928c6700d3fffece83be03861c65ed4e2177d5d313f60641,malicious,1024,9.25,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2db724494941d6350b45c3866181a350b35d87a4b301824cf053900233bc8cff,malicious,1024,391.52,unknown,,3.0,0.0,1.6,0.0,0.0,0.0,0.0
2db7253d3cd8f7d156f9ad551afbeeb8467ed8c39091379f8bb6bd5c45bbef65,malicious,1024,722.08,unknown,,19.0,0.0,1.6,0.0,0.0,0.0,0.0
2db7e13d2dbd10105bfc230b6ecd95f4ff8665608bf5e553655ef6c17c4a3b0a,malicious,1024,8.11,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2dbd409c0e6b9b7ca2bee4dba9cfd88b3cf847c920a83716852df9e86fe0bbfb,malicious,1024,14.6,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2dc8035b81c316d165c73dbd25d5d4562aa4f97e8b18412cf6a52eff6a1ff61f,malicious,1024,3.03,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
2dcb5511e0de2aed77af2a2e8da42690fb70f2baa0470cc44ac8c5937967f98b,malicious,1024,8.17,unknown,,2.0,0.0,1.2,0.0,0.0,0.0,0.0
2dd284c0c42d468567ddd48a235255bb108c9f7c028f9ed5570f691d07592303,malicious,1024,7.79,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2dd8f5fab51cc401138490e28781de26ce1dce3ba3fe0fb3468fc74fc685c5cf,malicious,1024,10.5,unknown,,0.0,0.0,,0.0,0.0,0.0,0.0
2dd96db8b22625553a2744c40febf702e9afe4d8a295328588f5a9d4c1430fd4,malicious,1024,14.58,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2dda4f51265c49898b29f658ce16b27714a6fc08c9296afe823b6645a3ddc41b,malicious,1024,9.24,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2ddc2f36592b5868aae38ace583e91de3e7888fd6c198d8cdaa2c0ec8fa9dbc7,malicious,1024,9.23,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
2de312ed0c50aca12592f73fc122508c97836d39838b1fcda04d7b20f43432cc,malicious,1024,9.04,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2de479a98311a01b0fadd6855afd6e25ed7a266e41f67f597fc78060dd2d2b64,malicious,1024,8.21,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2df8ecd965e853b83b561227afa94e0119a8884a5630ebc84c532260f7d59532,malicious,1024,4.06,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2dfe1d8003cf3d6fff99d693235ebc38809653571bc4e6f98415b17f021605de,malicious,1024,12.3,unknown,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2e1a3eb4b94d07eb6434dec98b3ef72dc0643818e41f332f0e0989b8c607d77d,malicious,1024,8.07,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
2e3f938ab3b18793f95d3591b478c5fb67b2f8f5d847fffd4927dc61f84f2d1b,malicious,1024,186.02,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2e7cb3d3c78f4047bd6148d5d77eb898d45aad9d8dc5b7bf1432d1eede54ef63,malicious,1024,9.85,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2e950bc12ffa9d15087c797b9c0ac84513ff8d7de8ad40e6f9c4c2c2c9e511fa,malicious,1024,238.08,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2ecc70d8863818eed7acdc14a26fd7a18cba4acdba1946f18300020156df064d,malicious,1024,299.22,unknown,,3.0,0.0,1.5,0.0,0.0,0.0,0.0
2ed574d02ddfbdd043e0fc770fd9496936695a2999799b6f7ab08bd5355a30c8,malicious,1024,185.8,unknown,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
2f3e4896c8608c8769961a892a32efd662875cf09c10b58989d2b84a4adb25fe,malicious,1024,10.55,unknown,,22.0,0.0,1.4,0.0,0.0,0.0,0.0
2f8f2cc9d8acdb369f014f8697a284efdc7bd115912044a7db40ff47987d51fa,malicious,1024,216.25,unknown,,41.0,0.0,1.6,0.0,0.0,0.0,0.0
2fc45b497e571645eccf02cb2b4381f0acdf6755f15432ef1542f6f7c025b364,malicious,1024,6.39,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
2fda96c97e46499b1eb4918b30ded0b9a7fa168057fc6d35c197015a0b7795de,malicious,1024,40.42,unknown,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
2ff8affcc2d3edf4f7ff1940e9bbea63d7bdd75dfcb6bed105bd59ad812c942f,malicious,1024,117.98,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
300279d3485e5936e80ecbf3d970cf2f4888904e19e337d42da8e8e6c3c231cf,malicious,1024,9.65,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3006fc20d71da1335daa9a98da850a9c9659f1af609ebdc43bab781cf1016a4d,malicious,1024,69.76,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3018e1a0f0640e06b9d1cea681c965e2a9e4420883d8fa21768e7a331fe69920,malicious,1024,2.06,unknown,,1.0,0.0,1.1,0.0,0.0,0.0,0.0
30207f187e01910fea573d1fd9c7bf4ac38deffe964a57b28475b7535a66e2d1,malicious,1024,2.06,unknown,,1.0,0.0,1.1,0.0,0.0,0.0,0.0
302c359db6d2c34b9a4a1f3120ff624cf77ad314b0012539c27d6de2375b880a,malicious,1024,9.5,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30372c2b46851fa928d14615808ed578ed3069008bf5df3e50d47c83b81527dd,malicious,1024,14.7,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
303a1192961c8d832fc795caa1aa52ac8905e3ce9b45266d140201104d8e502b,malicious,1024,9.42,unknown,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
303eaad42a9dc00328d35e29bea69227f7c12d6c3a5937eca66ffec123707537,malicious,1024,11.6,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
303f01a69c42243d1a751ff719d220668886aab4090d41e8d63465e84b1443f7,malicious,1024,9.3,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30454b4ae2fd33893ada795fa29aec593b2d1e49e8eca2842fd0592531eaff1b,malicious,1024,9.5,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3048f2bb3eeb6d482d4ccbf1c231325f990267f618a1f67f6c5cfa0d4aeff8ce,malicious,1024,7.87,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3049c2eb69cbb3f6cc4841eda02f6d073602711fdbd2928bcdcf3e84ff2f8280,malicious,1024,9.1,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
304c7f2714cb4bc05377d046281cea15a8d0cf96ea4bc9806f06269356988883,malicious,1024,14.84,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3056669c906f1faa3723b3edd5b6c49420ec23e59a49bba1d988ab44472237ef,malicious,1024,8.0,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30597ace079b442bc3939070dff42d29d2c5647a871d0519133a2d20ea81ad24,malicious,1024,5.71,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
3060ac5c86e8548732c149883b7deabd49bfc0a89d1aa3872e084a248e2ab880,malicious,1024,7.87,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3064cc327e8c03dda7f6f9ad36dc680d63adb5c7cfd6b03173efd8c00d9baac0,malicious,1024,8.06,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3066a215be4b18fc3516e87f9f2903489820c2df81cf76f94321dde930f0acdb,malicious,1024,14.61,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
3068a74dd162b480b302a8e6353eab0fb5ba7b078758385ea12d10d9fd8da37c,malicious,1024,34.19,unknown,,3.0,0.0,1.7,0.0,0.0,0.0,0.0
306a831d4542d684683d2229167b4c9019c4209e70ca353debea01b9972f5d28,malicious,1024,1.4,unknown,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
30737ad1a3be3c0b533b723205a0b99b6321eccf881e4185fd57d852190a02b4,malicious,1024,15.76,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30776f1e6119bc2e51686c1242a4c50b02675929a3351f30b98fab40ec67c5f3,malicious,1024,2.1,unknown,,1.0,0.0,1.0,0.0,0.0,0.0,0.0
307b3ee217e7c29dac61d23d868d9f9afa102435bb3826335e390876eaf6e112,malicious,1024,4.06,unknown,,1.0,1.0,1.1,0.0,0.0,0.0,0.0
30801fd66490d43ae38bf94ef70c43ef75e80708f9ad39aac1b3d906b1504893,malicious,1024,12.07,unknown,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
308189fff8d5485f47cd2f8a34c9e251c1774a11f5734410d5ff5a02d9746313,malicious,1024,16.7,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
309186e8bc04610ed62864009e626b7bf9b4dc9c767b895efa20e0d8a92f6500,malicious,1024,7.66,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
3096fb7070803f8b258f5ed7dcd97b22bf83823f00167efdda45f15b315b9bb5,malicious,1024,187.17,unknown,,2.0,0.0,1.5,0.0,0.0,0.0,0.0
309cbae82f1987b0efe7c87ce4dfa5ada5c1ff6284cea84b19125cb14235bdc0,malicious,1024,79.07,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
309cc074b617f73018f6301544cfa2e11f5b4a405bf0fbb984df8950d90b4e55,malicious,1024,15.96,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
309e224dccc474c41dd94cff57c763d6371be38fea8f357efeec5c3914aba276,malicious,1024,2.06,unknown,,1.0,0.0,1.1,0.0,0.0,0.0,0.0
30a7df5ad458dbb616cdcb72567c99dbd3514686558b808708fceebc88db1e24,malicious,1024,75.45,unknown,,1.0,0.0,1.4,0.0,0.0,0.0,0.0
30a9067412373503d9ea0824cd268b6513c1ecb27799d327eeed4046b3de0519,malicious,1024,16.33,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30bd83c4176b0b1497d3c8a52d1327b3e9e9d910f09fbd37ec526b754c8be96c,malicious,1024,12.56,unknown,,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30bdf99d5c8a9ea17a04959e930dc993e58c5e26b6f592354895ebcef8f8b848,malicious,1024,15.11,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30d82adf710546fa416d731ee6b3d60cd2a716206f09b9d3abaf6fbfa1da417c,malicious,1024,2.47,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
30ddd7773f58c65098b5bc321f68c0662eb62db8774a6f6b6d109ebace1718c6,malicious,1024,14.63,unknown,,1.0,0.0,1.6,0.0,0.0,0.0,0.0
30de3ee82b28360e3d862be3dd7c595e280d202eb8fbaf5dc7e2e039b0f48e97,malicious,1024,5.93,unknown,,5.0,0.0,1.4,0.0,0.0,0.0,0.0
30e30816869fb11c6c83eca3dff85fb8942d91367248b8667243c94d4c0873bb,malicious,1024,9.39,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30ee8653b975d76907196569a20264cceeadc4e92f8e8e9af8b00c4fd45fb7c7,malicious,1024,8.07,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30f7c7e232f3f95ead2a6b8e7a6c7868f08fb92e8df03976dff17ae59bb933ee,malicious,1024,14.98,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
30fec9f85398606120b15c6e99f4c8cf48ff3533b70f4c6fe10901336236ff22,malicious,1024,22.61,unknown,,1.0,0.0,1628554707.0,0.0,0.0,0.0,0.0
3101ea4ebc82920f761cd2c663e0fc86fe1fa516d9c806b564729d4662d809eb,malicious,1024,10.2,unknown,,31.0,0.0,1.4,0.0,0.0,0.0,0.0
31223e7c181542f452c01ffcd910c8f99241f57ed810dfea5307c7aeca63bbbf,malicious,1024,9.47,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3132e3ec18a260360209600c24d8864575d1a98572d21a41b038570a39370553,malicious,1024,7.75,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31360c5197f8c61a6d0e9204d00a6aacbe075639750b91eb96d4264a56cae4b2,malicious,1024,809.32,unknown,,1.0,0.0,1.7,0.0,0.0,0.0,0.0
3141c2827991600bd7879fcd051bb8655ab3da7c71132c5e542b7c360862b602,malicious,1024,4.05,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3143e07c706c5f9d9722e1895e31e37fa252b5f200f79dd1b4ac41f70e2cc981,malicious,1024,17.02,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
314ab4a5a4d7b2024cbc0cbff82c3b2f9c3a7bca123b2c6f9f2a8ab580ba008e,malicious,1024,10.9,unknown,,22.0,0.0,1.4,0.0,0.0,0.0,0.0
314e4f7a750297f622d79dee14b14338e5d365dfe67d94101c2b0dbe78c5fc94,malicious,1024,14.36,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3151d1cc4d1073460437cd54b859f35441d39ef35ed8b2bdbfd3d955434bf9c6,malicious,1024,14.02,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31554d233a329ee522a8074969fc51fe4a126a89e8dc5a3026d7674bbd18de14,malicious,1024,15.85,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31581ca691e8ab22e4c20e4f947c785082e53257c09bf75ae11aa75e65a383b7,malicious,1024,7.85,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3158fff1b8611060da99cdd72a11aa958c914c0ff1dc709fed755fbf80f12e00,malicious,1024,7.47,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
315c12f409efac707cf004c8e9a92e166c8ad80ed08c04f9e27373cfd8e9058f,malicious,1024,14.95,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
316021f1afa4bf17f3534ffabd486f7e5985a2595f3ba686e2f0e04812fa2ff6,malicious,1024,9.29,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3166f3116a1c002a4ab7c5c6b6c9a4e652d13e823843b4925bd3495a176ae3ec,malicious,1024,34.8,unknown,,2.0,0.0,1.4,0.0,0.0,0.0,0.0
31701e8867a0635738792a72f650ce754196e974d0a31cb7a8ab58b2cdd30fa9,malicious,1024,9.54,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31712c85dce638e401e05073d7f98e42d3fe5a0cf432a500a0f93c3cb1da2dc6,malicious,1024,9.36,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3171abecec22d547fd0417f146b21f14d976b4fabaca025daa7a411ff3bdc70a,malicious,1024,8.12,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
3197b9b3334122d71397e6ff2aea7daa10ab0db46bc530bd6ed302525a0310e2,malicious,1024,15.79,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
319faf1497ed2e650fa227cbdd4fcda704aa6c12de504f17e497238f4d94db9f,malicious,1024,8.15,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31ad43597e845cb3f2d65f0b15413894309871054c7e47f5e8764f4020874612,malicious,1024,3.99,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31b2ad71238dc5454f3719ddf847612a42327d2a21d4e061f95739011d7db59d,malicious,1024,15.9,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31b2eeb8ce27258ca73a8c09700756c8f22b9e86b9ac8fc4f93429f13054dea7,malicious,1024,121.47,unknown,,2.0,0.0,1.6,0.0,0.0,0.0,0.0
31b5da25ac87726ca6e1f4693025479e7873a9d01fe61972b4170977d5ef0141,malicious,1024,15.69,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31b5ddce2cbf79335aa83bb55e8bb09977cc26918a80d1fc2e8eeca5931f59f3,malicious,1024,9.42,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31bdcc9a94ad2ccecf19830f9638b7ba9f06255ac9364c6ccff613767fe411c7,malicious,1024,43.85,unknown,,5.0,0.0,1.3,0.0,0.0,0.0,0.0
31bfff73dcb0a07e6913b39f74b0f73727fc5d00abd197e0e1f5a851688ef91e,malicious,1024,8.12,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31c9ed05eaff4c658391d6f624da13dc4d3662699737067a90213888a1ff5a3b,malicious,1024,4.03,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31ca1f77a948b1d0943ceb31ed37a75e08b31d3d04bb58397c90ee3fb5d35d67,malicious,1024,8.12,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31d609e2a9017c6970811abc5767e05f84a0ff828fa4f98db24507623393a30a,malicious,1024,7.9,unknown,,1.0,0.0,1.3,0.0,0.0,0.0,0.0
31d6e2c5ce7bb2ff0a46c1482e13a9c6e4f525b174b70a5e26d78051c0276dff,malicious,1024,150.89,unknown,,0.0,0.0,,0.0,0.0,0.0,0.0
31d73996d6a60280707a9133d0c33c41a6dff66060b742f3a8ec2d2ca19a284c,malicious,1024,16.2,unknown,,1.0,0.0,1.5,0.0,0.0,0.0,0.0
